CatBoost,KNN,LR,RF,SVM
0.647798742,0.669291339,0.654761905,0.649484536,0.678714859
0.632596685,0.666666667,0.66568915,0.670967742,0.65480427
0.690851735,0.692307692,0.665644172,0.67,0.681818182
0.638297872,0.702054795,0.648255814,0.659763314,0.686346863
0.671428571,0.692307692,0.640243902,0.652173913,0.666666667
0.698507463,0.712177122,0.616714697,0.68338558,0.722891566
0.679758308,0.693227092,0.663716814,0.667741935,0.689516129
0.664788732,0.708,0.655882353,0.679487179,0.698795181
0.674033149,0.707641196,0.676557864,0.657320872,0.643137255
0.672727273,0.717557252,0.635258359,0.676567657,0.727626459
0.692957746,0.687969925,0.610951009,0.693069307,0.701550388
0.654494382,0.676363636,0.658461538,0.671779141,0.670498084
0.681948424,0.689530686,0.625386997,0.681114551,0.694545455
0.696531792,0.698473282,0.650145773,0.667774086,0.703389831
0.639769452,0.656666667,0.660550459,0.654654655,0.669064748
0.656338028,0.683098592,0.664634146,0.656441718,0.70703125
0.73015873,0.771784232,0.652777778,0.670886076,0.722727273
0.6884273,0.726235741,0.649122807,0.686084142,0.694117647
0.684357542,0.676258993,0.645768025,0.690402477,0.69047619
0.64171123,0.691780822,0.666666667,0.643678161,0.682352941
0.656160458,0.679245283,0.61299435,0.674576271,0.6640625
0.683229814,0.726923077,0.682492582,0.698630137,0.718367347
0.655882353,0.739837398,0.625368732,0.705263158,0.686440678
0.636118598,0.669014085,0.658823529,0.655279503,0.685920578
0.6996997,0.754716981,0.648093842,0.708860759,0.75203252
0.678062678,0.7,0.659763314,0.68,0.680608365
0.645533141,0.67844523,0.646341463,0.649842271,0.691666667
0.685552408,0.684027778,0.643067847,0.685294118,0.708487085
0.698895028,0.722021661,0.663690476,0.675362319,0.709090909
0.662756598,0.682656827,0.668711656,0.651465798,0.657142857
0.686520376,0.726907631,0.599406528,0.66442953,0.716894977
0.642857143,0.687022901,0.663793103,0.666666667,0.675889328
0.705014749,0.766536965,0.67826087,0.70877193,0.74893617
0.686217009,0.701818182,0.643478261,0.718120805,0.705426357
0.626740947,0.65234375,0.648318043,0.67114094,0.608695652
0.654178674,0.704379562,0.605263158,0.698051948,0.696356275
0.662162162,0.689781022,0.659638554,0.68115942,0.718518519
0.663716814,0.705084746,0.649390244,0.685534591,0.71372549
0.688760807,0.730769231,0.641618497,0.716088328,0.716
0.651917404,0.667857143,0.663663664,0.630434783,0.656370656
0.639664804,0.674329502,0.643916914,0.673684211,0.662698413
0.688571429,0.724907063,0.651428571,0.679245283,0.718253968
0.666666667,0.703180212,0.640776699,0.682692308,0.678294574
0.676217765,0.75,0.65,0.692307692,0.715447154
0.667590028,0.663120567,0.666666667,0.662379421,0.657894737
0.669616519,0.68164794,0.67826087,0.675925926,0.700854701
0.716814159,0.741176471,0.60916442,0.717532468,0.738955823
0.70694864,0.723636364,0.627218935,0.669753086,0.704980843
0.689655172,0.676363636,0.675757576,0.65448505,0.682539683
0.670422535,0.703007519,0.652542373,0.680781759,0.708333333
0.642276423,0.709923664,0.642642643,0.64057971,0.682352941
0.658045977,0.692307692,0.638235294,0.680921053,0.669354839
0.666666667,0.654275093,0.655589124,0.677852349,0.669230769
0.682634731,0.724907063,0.63141994,0.686666667,0.711934156
0.655688623,0.70781893,0.644508671,0.648829431,0.692
0.671052632,0.726643599,0.646875,0.674626866,0.693140794
0.664772727,0.706713781,0.645429363,0.680511182,0.685950413
0.670422535,0.712177122,0.646017699,0.702970297,0.724576271
0.670694864,0.717647059,0.667721519,0.680701754,0.696
0.692307692,0.679856115,0.64957265,0.68,0.666666667
0.642857143,0.66552901,0.636636637,0.64244186,0.659574468
0.665706052,0.728682171,0.64516129,0.702508961,0.696202532
0.670553936,0.670588235,0.652818991,0.667785235,0.6640625
0.657458564,0.728873239,0.627071823,0.6625387,0.694029851
0.713855422,0.716911765,0.67826087,0.703947368,0.709163347
0.673410405,0.712328767,0.63125,0.698996656,0.711111111
0.642458101,0.694980695,0.667731629,0.652037618,0.678571429
0.67826087,0.698473282,0.629746835,0.668852459,0.68
0.665706052,0.715384615,0.626506024,0.683333333,0.720164609
0.688385269,0.711743772,0.664756447,0.667692308,0.685483871
0.668674699,0.746781116,0.661891117,0.678832117,0.709543568
0.639896373,0.646302251,0.63372093,0.660869565,0.621527778
0.629834254,0.707746479,0.637393768,0.645614035,0.666666667
0.692982456,0.736641221,0.650145773,0.686468647,0.707692308
0.673652695,0.676348548,0.629518072,0.677966102,0.704918033
0.647398844,0.71886121,0.659509202,0.657575758,0.707581227
0.655172414,0.706521739,0.675840979,0.706270627,0.708
0.665730337,0.698305085,0.643678161,0.656804734,0.661971831
0.634969325,0.68401487,0.644314869,0.682119205,0.705426357
0.682065217,0.713768116,0.662650602,0.694968553,0.701107011
0.663793103,0.682170543,0.617554859,0.663333333,0.673819742
0.679525223,0.723484848,0.674220963,0.690184049,0.701886792
0.66091954,0.696245734,0.640957447,0.658940397,0.683397683
0.661931818,0.662962963,0.644171779,0.657817109,0.670588235
0.695121951,0.721311475,0.675078864,0.683453237,0.703862661
0.673024523,0.712727273,0.609195402,0.652941176,0.671875
0.652661064,0.681978799,0.668831169,0.631410256,0.696498054
0.684057971,0.675471698,0.640350877,0.675078864,0.660649819
0.715151515,0.723247232,0.623880597,0.701986755,0.729323308
0.653846154,0.706766917,0.635258359,0.676870748,0.702586207
0.68128655,0.679310345,0.686567164,0.666666667,0.694029851
0.694677871,0.708955224,0.654761905,0.675925926,0.706122449
0.66568915,0.72265625,0.653179191,0.67114094,0.717647059
0.639664804,0.659863946,0.619047619,0.652866242,0.617424242
0.664739884,0.696969697,0.682692308,0.674496644,0.691666667
0.654285714,0.735849057,0.667638484,0.721311475,0.708
0.670360111,0.711805556,0.634285714,0.687898089,0.726235741
0.616246499,0.654275093,0.662824207,0.631410256,0.651639344
0.655976676,0.718978102,0.656716418,0.678899083,0.719101124
0.677777778,0.689285714,0.63030303,0.659763314,0.704379562
0.6875,0.709433962,0.657320872,0.674825175,0.717299578
0.682320442,0.747330961,0.630985915,0.720257235,0.701149425
0.721212121,0.719557196,0.625,0.691275168,0.748
0.693181818,0.717857143,0.676100629,0.684713376,0.689795918
0.671597633,0.693726937,0.647222222,0.658461538,0.68442623
0.674556213,0.70661157,0.652421652,0.688356164,0.689956332
0.665714286,0.679054054,0.630434783,0.671826625,0.67032967
0.665782493,0.677419355,0.657718121,0.677115987,0.683823529
0.681415929,0.72027972,0.629737609,0.663636364,0.69581749
0.631736527,0.685185185,0.641566265,0.65615142,0.647058824
0.721682848,0.736,0.648351648,0.704467354,0.74122807
0.66,0.701550388,0.625352113,0.694078947,0.726907631
0.675675676,0.704980843,0.659163987,0.686084142,0.724444444
0.668555241,0.673469388,0.627565982,0.666666667,0.69047619
0.677595628,0.704545455,0.663043478,0.661585366,0.6900369
0.64244186,0.708333333,0.629411765,0.686468647,0.680608365
0.646376812,0.713235294,0.660660661,0.669902913,0.729083665
0.670623145,0.67037037,0.649717514,0.666666667,0.669172932
0.659279778,0.708029197,0.676923077,0.678456592,0.702040816
0.703363914,0.725925926,0.638297872,0.682593857,0.698795181
0.714723926,0.73046875,0.637393768,0.69858156,0.723684211
0.649859944,0.665413534,0.636085627,0.660550459,0.676806084
0.665680473,0.680451128,0.657320872,0.680921053,0.69874477
0.661157025,0.713768116,0.610027855,0.66873065,0.708333333
0.679190751,0.697761194,0.635327635,0.70609319,0.6875
0.65,0.701149425,0.634782609,0.664516129,0.670411985
0.688346883,0.701438849,0.713815789,0.675840979,0.697416974
0.65535248,0.707142857,0.67721519,0.678899083,0.689138577
0.693452381,0.72556391,0.64469914,0.689102564,0.688
0.694968553,0.712550607,0.648648649,0.712328767,0.725321888
0.612021858,0.676258993,0.630985915,0.62006079,0.675572519
0.697329377,0.687943262,0.650746269,0.673076923,0.67953668
0.684210526,0.67755102,0.664756447,0.663230241,0.676
0.635616438,0.657807309,0.63190184,0.642011834,0.625
0.702623907,0.752941176,0.646017699,0.706484642,0.714285714
0.685714286,0.704545455,0.670623145,0.686520376,0.708154506
0.697947214,0.707142857,0.623145401,0.698675497,0.705426357
0.70773639,0.705882353,0.645533141,0.693602694,0.684210526
0.653739612,0.708812261,0.648902821,0.668674699,0.678030303
0.654285714,0.670138889,0.671686747,0.697819315,0.6640625
0.647222222,0.677536232,0.653061224,0.642622951,0.650980392
0.678873239,0.717857143,0.637142857,0.691358025,0.728346457
0.705202312,0.712686567,0.646017699,0.693602694,0.695833333
0.672268908,0.730769231,0.653731343,0.69375,0.7375
0.650568182,0.675,0.663768116,0.655882353,0.688888889
0.648093842,0.684824903,0.629518072,0.652027027,0.682819383
0.674626866,0.707142857,0.659638554,0.708737864,0.6875
0.676136364,0.671480144,0.671554252,0.681415929,0.669172932
0.676012461,0.688212928,0.648967552,0.660066007,0.698689956
0.645429363,0.712121212,0.631123919,0.653125,0.703296703
0.657223796,0.717391304,0.664634146,0.680781759,0.678714859
0.674157303,0.70609319,0.639053254,0.701257862,0.701195219
0.696428571,0.726937269,0.655555556,0.704402516,0.721991701
0.658119658,0.689530686,0.679878049,0.684542587,0.67755102
0.659942363,0.671586716,0.633333333,0.681967213,0.685258964
0.650969529,0.692883895,0.668656716,0.664536741,0.660516605
0.642458101,0.725631769,0.609090909,0.677852349,0.71314741
0.647590361,0.6996337,0.655172414,0.665562914,0.696356275
0.658959538,0.720306513,0.653061224,0.687116564,0.694980695
0.668508287,0.710622711,0.643504532,0.685358255,0.707224335
0.672727273,0.712727273,0.675496689,0.690851735,0.695833333
0.632183908,0.670498084,0.631428571,0.669811321,0.686440678
0.661016949,0.693877551,0.675675676,0.675241158,0.665384615
0.68373494,0.72556391,0.645533141,0.690184049,0.729007634
0.661849711,0.697318008,0.637770898,0.686084142,0.682539683
0.671428571,0.705479452,0.630985915,0.693811075,0.665338645
0.68115942,0.69581749,0.661721068,0.666666667,0.697478992
0.671388102,0.70260223,0.644314869,0.687096774,0.68503937
0.670391061,0.679180887,0.630914826,0.674556213,0.696113074
0.650289017,0.685185185,0.670520231,0.648208469,0.698412698
0.661721068,0.72556391,0.646892655,0.693037975,0.701680672
0.673410405,0.731060606,0.64,0.667721519,0.713740458
0.721712538,0.712230216,0.656338028,0.659574468,0.678431373
0.66091954,0.711462451,0.630434783,0.675241158,0.709677419
0.641337386,0.677777778,0.672672673,0.653846154,0.678714859
0.664864865,0.644927536,0.642201835,0.653125,0.679841897
0.673972603,0.708633094,0.627071823,0.682492582,0.707692308
0.657894737,0.669039146,0.689189189,0.66875,0.655913978
0.659090909,0.703846154,0.601173021,0.668874172,0.674329502
0.675,0.706896552,0.643916914,0.731788079,0.720306513
0.692528736,0.722222222,0.653631285,0.693103448,0.69874477
0.668639053,0.727598566,0.660056657,0.6875,0.725409836
0.664788732,0.689285714,0.650289017,0.639143731,0.696750903
0.629526462,0.715384615,0.667711599,0.666666667,0.702811245
0.664804469,0.69858156,0.663663664,0.680645161,0.703252033
0.66966967,0.7109375,0.635014837,0.698961938,0.715447154
0.712609971,0.723484848,0.629737609,0.695924765,0.681451613
0.682719547,0.718518519,0.636103152,0.731629393,0.713114754
0.7,0.758893281,0.659701493,0.71043771,0.744769874
0.646875,0.675675676,0.659090909,0.626262626,0.671814672
0.654891304,0.690391459,0.635854342,0.648318043,0.684410646
0.673590504,0.7,0.664688427,0.666666667,0.715355805
0.688705234,0.720306513,0.662576687,0.705167173,0.717054264
0.650704225,0.694915254,0.63963964,0.657894737,0.684782609
0.670520231,0.723484848,0.685800604,0.666666667,0.683794466
0.665662651,0.687732342,0.647928994,0.67003367,0.688
0.658682635,0.692015209,0.616246499,0.654723127,0.672131148
0.656509695,0.685920578,0.627906977,0.687306502,0.679856115
0.676136364,0.708185053,0.667692308,0.691588785,0.710622711
0.68,0.6900369,0.632768362,0.668810289,0.671875
0.662790698,0.675182482,0.686567164,0.647249191,0.672340426
0.659025788,0.724528302,0.650943396,0.699690402,0.727642276
0.659400545,0.696245734,0.625368732,0.683284457,0.694029851
0.703170029,0.716981132,0.704142012,0.688963211,0.701550388
0.665653495,0.696629213,0.619760479,0.672955975,0.715481172
0.657817109,0.683453237,0.646067416,0.65993266,0.678571429
0.656976744,0.704724409,0.653125,0.660839161,0.716
0.674796748,0.709459459,0.678899083,0.698461538,0.692883895
0.667647059,0.680769231,0.652542373,0.650165017,0.685714286
0.653179191,0.706122449,0.642201835,0.671096346,0.686440678
0.641456583,0.676258993,0.678899083,0.664723032,0.677777778
0.688046647,0.719298246,0.585294118,0.705521472,0.709433962
0.654155496,0.715827338,0.641791045,0.65,0.723076923
0.694677871,0.717314488,0.657817109,0.670623145,0.717391304
0.698757764,0.702586207,0.624624625,0.719101124,0.72
0.658892128,0.710622711,0.66,0.705501618,0.678714859
0.673239437,0.678571429,0.662460568,0.665644172,0.685606061
0.677514793,0.693950178,0.60982659,0.677419355,0.721568627
0.687323944,0.710144928,0.644776119,0.692789969,0.697080292
0.646723647,0.710037175,0.687861272,0.672131148,0.647509579
0.655976676,0.701149425,0.656160458,0.678200692,0.697211155
0.670694864,0.695488722,0.643086817,0.653250774,0.7125
0.651810585,0.660899654,0.613888889,0.664634146,0.692607004
0.690625,0.73015873,0.666666667,0.67114094,0.705394191
0.672176309,0.719557196,0.651234568,0.658461538,0.698412698
0.679886686,0.696629213,0.653846154,0.651090343,0.681318681
0.667647059,0.682310469,0.64469914,0.660377358,0.639405204
0.656675749,0.684210526,0.666666667,0.661585366,0.649635036
0.640483384,0.680769231,0.652298851,0.658783784,0.702811245
0.683431953,0.716981132,0.664596273,0.650326797,0.71031746
0.674351585,0.717770035,0.676470588,0.700934579,0.704280156
0.632183908,0.703422053,0.588888889,0.658146965,0.670454545
0.679083095,0.732283465,0.657407407,0.662460568,0.715953307
0.665738162,0.698924731,0.638069705,0.653374233,0.683018868
0.666666667,0.705426357,0.633846154,0.68627451,0.70464135
0.659824047,0.694545455,0.675,0.678688525,0.737288136
0.628985507,0.687732342,0.639880952,0.660194175,0.685393258
0.682065217,0.713768116,0.639393939,0.666666667,0.715867159
0.67826087,0.691176471,0.654794521,0.688073394,0.691983122
0.645070423,0.701067616,0.658227848,0.670731707,0.711678832
0.664739884,0.696428571,0.64619883,0.681355932,0.65625
0.666666667,0.694545455,0.647761194,0.628482972,0.657370518
0.680473373,0.692592593,0.645348837,0.703703704,0.68442623
0.658119658,0.725,0.620481928,0.706840391,0.705179283
0.682492582,0.697508897,0.638554217,0.675078864,0.712686567
0.687687688,0.682835821,0.657303371,0.688311688,0.670588235
0.652818991,0.66015625,0.655063291,0.641269841,0.676229508
0.680351906,0.708955224,0.681818182,0.690402477,0.718875502
0.664739884,0.672661871,0.639751553,0.676666667,0.693548387
0.674220963,0.695970696,0.623931624,0.647435897,0.683018868
0.686567164,0.746153846,0.63583815,0.711538462,0.71484375
0.671779141,0.691176471,0.655589124,0.674825175,0.686746988
